31.375	31.498958333333334	69	80
31.5	31.623958333333334	67	80
31.75	31.873958333333334	60	80
32.0	32.123958333333334	76	80
32.0	32.123958333333334	72	80
32.125	32.248958333333334	76	80
32.125	32.248958333333334	72	80
32.375	32.498958333333334	76	80
32.375	32.498958333333334	72	80
32.625	32.748958333333334	72	80
32.75	32.873958333333334	76	80
33.0	33.248958333333334	79	80
33.0	33.248958333333334	71	80
33.5	33.748958333333334	67	80
33.5	33.748958333333334	59	80
34.0	34.248958333333334	72	80
34.375	34.623958333333334	67	80
34.75	34.998958333333334	64	80
35.125	35.373958333333334	69	80
35.375	35.623958333333334	71	80
35.625	35.748958333333334	70	80
35.75	35.873958333333334	69	80
36.0	36.165625	67	80
36.166666666666664	36.33229166666666	76	80
36.333333333333336	36.498958333333334	79	80
36.5	36.748958333333334	81	80
36.75	36.873958333333334	77	80
36.875	36.998958333333334	79	80
37.125	37.373958333333334	76	80
37.375	37.498958333333334	72	80
37.5	37.623958333333334	74	80
37.625	37.748958333333334	71	80
38.0	38.248958333333334	72	80
38.375	38.623958333333334	67	80
38.75	38.998958333333334	64	80
39.125	39.373958333333334	69	80
39.375	39.623958333333334	71	80
39.625	39.748958333333334	70	80
39.75	39.873958333333334	69	80
40.0	40.165625	67	80
40.166666666666664	40.33229166666666	76	80
40.333333333333336	40.498958333333334	79	80
40.5	40.748958333333334	81	80
40.75	40.873958333333334	77	80
40.875	40.998958333333334	79	80
41.125	41.373958333333334	76	80
41.375	41.498958333333334	72	80
41.5	41.623958333333334	74	80
41.625	41.748958333333334	71	80
42.0	42.123958333333334	76	80
42.125	42.248958333333334	72	80
42.375	42.623958333333334	67	80
42.75	42.998958333333334	68	80
43.0	43.123958333333334	69	80
43.125	43.248958333333334	77	80
43.375	43.498958333333334	77	80
43.5	43.623958333333334	69	80
43.75	43.873958333333334	60	80
44.0	44.165625	71	80
44.0	44.165625	67	80
44.166666666666664	44.33229166666666	81	80
44.166666666666664	44.33229166666666	77	80
44.333333333333336	44.498958333333334	81	80
44.333333333333336	44.498958333333334	77	80
44.5	44.665625	81	80
44.5	44.665625	77	80
44.666666666666664	44.83229166666666	79	80
44.666666666666664	44.83229166666666	71	80
44.833333333333336	44.998958333333334	77	80
45.0	45.123958333333334	76	80
45.125	45.248958333333334	72	80
45.375	45.498958333333334	69	80
45.5	45.623958333333334	67	80
45.75	45.873958333333334	60	80
46.0	46.123958333333334	76	80
46.125	46.248958333333334	72	80
46.375	46.623958333333334	67	80
46.75	46.998958333333334	68	80
47.0	47.123958333333334	69	80
47.125	47.248958333333334	77	80
47.375	47.498958333333334	77	80
47.5	47.623958333333334	69	80
47.75	47.873958333333334	60	80
48.0	48.123958333333334	71	80
48.0	48.123958333333334	67	80
48.125	48.248958333333334	77	80
48.125	48.248958333333334	69	80
48.375	48.498958333333334	77	80
48.375	48.498958333333334	69	80
48.5	48.665625	77	80
48.5	48.665625	69	80
48.666666666666664	48.83229166666666	76	80
48.666666666666664	48.83229166666666	67	80
48.833333333333336	48.998958333333334	74	80
48.833333333333336	48.998958333333334	65	80
49.0	49.123958333333334	72	80
49.0	49.123958333333334	64	80
49.125	49.248958333333334	67	80
49.375	49.498958333333334	67	80
49.5	49.748958333333334	60	80
50.0	50.123958333333334	76	80
50.125	50.248958333333334	72	80
50.375	50.623958333333334	67	80
50.75	50.998958333333334	68	80
51.0	51.123958333333334	69	80
51.125	51.248958333333334	77	80
51.375	51.498958333333334	77	80
51.5	51.623958333333334	69	80
51.75	51.873958333333334	60	80
52.0	52.165625	71	80
52.0	52.165625	67	80
52.166666666666664	52.33229166666666	81	80
52.166666666666664	52.33229166666666	77	80
52.333333333333336	52.498958333333334	81	80
52.333333333333336	52.498958333333334	77	80
52.5	52.665625	81	80
52.5	52.665625	77	80
52.666666666666664	52.83229166666666	79	80
52.666666666666664	52.83229166666666	71	80
52.833333333333336	52.998958333333334	77	80
53.0	53.123958333333334	76	80
53.125	53.248958333333334	72	80
53.375	53.498958333333334	69	80
53.5	53.623958333333334	67	80
53.75	53.873958333333334	60	80
54.0	54.123958333333334	76	80
54.125	54.248958333333334	72	80
54.375	54.623958333333334	67	80
54.75	54.998958333333334	68	80
55.0	55.123958333333334	69	80
55.125	55.248958333333334	77	80
55.375	55.498958333333334	77	80
55.5	55.623958333333334	69	80
55.75	55.873958333333334	60	80
56.0	56.123958333333334	71	80
56.0	56.123958333333334	67	80
56.125	56.248958333333334	77	80
56.125	56.248958333333334	69	80
56.375	56.498958333333334	77	80
56.375	56.498958333333334	69	80
56.5	56.665625	77	80
56.5	56.665625	69	80
56.666666666666664	56.83229166666666	76	80
56.666666666666664	56.83229166666666	67	80
56.833333333333336	56.998958333333334	74	80
56.833333333333336	56.998958333333334	65	80
57.0	57.123958333333334	72	80
57.0	57.123958333333334	64	80
57.125	57.248958333333334	67	80
57.375	57.498958333333334	67	80
57.5	57.748958333333334	60	80
58.0	58.123958333333334	72	80
58.0	58.123958333333334	64	80
58.125	58.248958333333334	72	80
58.375	58.498958333333334	72	80
58.625	58.748958333333334	72	80
58.75	58.873958333333334	74	80
59.0	59.123958333333334	76	80
59.125	59.248958333333334	72	80
59.375	59.498958333333334	69	80
59.5	59.623958333333334	67	80
59.75	59.873958333333334	60	80
60.0	60.123958333333334	72	80
60.0	60.123958333333334	64	80
60.125	60.248958333333334	72	80
60.375	60.498958333333334	72	80
60.625	60.748958333333334	72	80
60.75	60.873958333333334	74	80
60.875	60.998958333333334	76	80
61.0	61.123958333333334	67	80
61.375	61.498958333333334	60	80
61.75	61.873958333333334	60	80
62.0	62.123958333333334	72	80
62.0	62.123958333333334	64	80
62.125	62.248958333333334	72	80
62.375	62.498958333333334	72	80
62.625	62.748958333333334	72	80
62.75	62.873958333333334	74	80
63.0	63.123958333333334	76	80
63.125	63.248958333333334	72	80
63.375	63.498958333333334	69	80
63.5	63.623958333333334	67	80
63.75	63.873958333333334	60	80
64.0	64.12395833333333	76	80
64.0	64.12395833333333	72	80
64.125	64.24895833333333	76	80
64.125	64.24895833333333	72	80
64.375	64.49895833333333	76	80
64.375	64.49895833333333	72	80
64.625	64.74895833333333	72	80
64.75	64.87395833333333	76	80
65.0	65.24895833333333	79	80
65.0	65.24895833333333	71	80
65.5	65.74895833333333	67	80
65.5	65.74895833333333	59	80
66.0	66.12395833333333	76	80
66.125	66.24895833333333	72	80
66.375	66.62395833333333	67	80
66.75	66.99895833333333	68	80
67.0	67.12395833333333	69	80
67.125	67.24895833333333	77	80
67.375	67.49895833333333	77	80
67.5	67.62395833333333	69	80
67.75	67.87395833333333	60	80
68.0	68.165625	71	80
68.0	68.165625	67	80
68.16666666666667	68.33229166666666	81	80
68.16666666666667	68.33229166666666	77	80
68.33333333333333	68.49895833333333	81	80
68.33333333333333	68.49895833333333	77	80
68.5	68.665625	81	80
68.5	68.665625	77	80
68.66666666666667	68.83229166666666	79	80
68.66666666666667	68.83229166666666	71	80
68.83333333333333	68.99895833333333	77	80
69.0	69.12395833333333	76	80
69.125	69.24895833333333	72	80
69.375	69.49895833333333	69	80
69.5	69.62395833333333	67	80
69.75	69.87395833333333	60	80
70.0	70.12395833333333	76	80
70.125	70.24895833333333	72	80
70.375	70.62395833333333	67	80
70.75	70.99895833333333	68	80
71.0	71.12395833333333	69	80
71.125	71.24895833333333	77	80
71.375	71.49895833333333	77	80
71.5	71.62395833333333	69	80
71.75	71.87395833333333	60	80
72.0	72.12395833333333	71	80
72.0	72.12395833333333	67	80
72.125	72.24895833333333	77	80
72.125	72.24895833333333	69	80
72.375	72.49895833333333	77	80
72.375	72.49895833333333	69	80
72.5	72.665625	77	80
72.5	72.665625	69	80
72.66666666666667	72.83229166666666	76	80
72.66666666666667	72.83229166666666	67	80
72.83333333333333	72.99895833333333	74	80
72.83333333333333	72.99895833333333	65	80
73.0	73.12395833333333	72	80
73.0	73.12395833333333	64	80
73.125	73.24895833333333	67	80
73.375	73.49895833333333	67	80
73.5	73.74895833333333	60	80
